Title,Authors,Journal,ISSN,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL,QC
Novel genetic associations for blood pressure identified via gene-alcohol interaction in up to 570K individuals across multiple ancestries.,"Feitosa MF, Kraja AT, Chasman DI, Sung YJ, Winkler TW, Ntalla I, Guo X, Franceschini N, Cheng CY, Sim X, Vojinovic D, Marten J, Musani SK, Li C, Bentley AR, Brown MR, Schwander K, Richard MA, Noordam R, Aschard H, Bartz TM, Bielak LF, Dorajoo R, Fisher V, Hartwig FP, Horimoto ARVR, Lohman KK, Manning AK, Rankinen T, Smith AV, Tajuddin SM, Wojczynski MK, Alver M, Boissel M, Cai Q, Campbell A, Chai JF, Chen X, Divers J, Gao C, Goel A, Hagemeijer Y, Harris SE, He M, Hsu FC, Jackson AU, Kähönen M, Kasturiratne A, Komulainen P, Kühnel B, Laguzzi F, Luan J, Matoba N, Nolte IM, Padmanabhan S, Riaz M, Rueedi R, Robino A, Said MA, Scott RA, Sofer T, Stančáková A, Takeuchi F, Tayo BO, van der Most PJ, Varga TV, Vitart V, Wang Y, Ware EB, Warren HR, Weiss S, Wen W, Yanek LR, Zhang W, Zhao JH, Afaq S, Amin N, Amini M, Arking DE, Aung T, Boerwinkle E, Borecki I, Broeckel U, Brown M, Brumat M, Burke GL, Canouil M, Chakravarti A, Charumathi S, Ida Chen YD, Connell JM, Correa A, de Las Fuentes L, de Mutsert R, de Silva HJ, Deng X, Ding J, Duan Q, Eaton CB, Ehret G, Eppinga RN, Evangelou E, Faul JD, Felix SB, Forouhi NG, Forrester T, Franco OH, Friedlander Y, Gandin I, Gao H, Ghanbari M, Gigante B, Gu CC, Gu D, Hagenaars SP, Hallmans G, Harris TB, He J, Heikkinen S, Heng CK, Hirata M, Howard BV, Ikram MA, InterAct Consortium , John U, Katsuya T, Khor CC, Kilpeläinen TO, Koh WP, Krieger JE, Kritchevsky SB, Kubo M, Kuusisto J, Lakka TA, Langefeld CD, Langenberg C, Launer LJ, Lehne B, Lewis CE, Li Y, Lin S, Liu J, Liu J, Loh M, Louie T, Mägi R, McKenzie CA, Meitinger T, Metspalu A, Milaneschi Y, Milani L, Mohlke KL, Momozawa Y, Nalls MA, Nelson CP, Sotoodehnia N, Norris JM, O'Connell JR, Palmer ND, Perls T, Pedersen NL, Peters A, Peyser PA, Poulter N, Raffel LJ, Raitakari OT, Roll K, Rose LM, Rosendaal FR, Rotter JI, Schmidt CO, Schreiner PJ, Schupf N, Scott WR, Sever PS, Shi Y, Sidney S, Sims M, Sitlani CM, Smith JA, Snieder H, Starr JM, Strauch K, Stringham HM, Tan NYQ, Tang H, Taylor KD, Teo YY, Tham YC, Turner ST, Uitterlinden AG, Vollenweider P, Waldenberger M, Wang L, Wang YX, Wei WB, Williams C, Yao J, Yu C, Yuan JM, Zhao W, Zonderman AB, Becker DM, Boehnke M, Bowden DW, Chambers JC, Deary IJ, Esko T, Farrall M, Franks PW, Freedman BI, Froguel P, Gasparini P, Gieger C, Jonas JB, Kamatani Y, Kato N, Kooner JS, Kutalik Z, Laakso M, Laurie CC, Leander K, Lehtimäki T, Study LC, Magnusson PKE, Oldehinkel AJ, Penninx BWJH, Polasek O, Porteous DJ, Rauramaa R, Samani NJ, Scott J, Shu XO, van der Harst P, Wagenknecht LE, Wareham NJ, Watkins H, Weir DR, Wickremasinghe AR, Wu T, Zheng W, Bouchard C, Christensen K, Evans MK, Gudnason V, Horta BL, Kardia SLR, Liu Y, Pereira AC, Psaty BM, Ridker PM, van Dam RM, Gauderman WJ, Zhu X, Mook-Kanamori DO, Fornage M, Rotimi CN, Cupples LA, Kelly TN, Fox ER, Hayward C, van Duijn CM, Tai ES, Wong TY, Kooperberg C, Palmas W, Rice K, Morrison AC, Elliott P, Caulfield MJ, Munroe PB, Rao DC, Province MA, Levy D",PLoS ONE,1932-6203,2018,2018-06-18,2018-06-18,13,6,e0198166,10.1371/journal.pone.0198166,29912962,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service, Service",bf6a05225afc4d75b05e3c0c53c77044,https://publications.scilifelab.se/publication/bf6a05225afc4d75b05e3c0c53c77044,https://doi.org/10.1371/journal.pone.0198166,https://www.ncbi.nlm.nih.gov/pubmed/29912962,
Poly(alkylidenimine) Dendrimers Functionalized with the Organometallic Moiety [Ru(η5-C5H5)(PPh3)2]+ as Promising Drugs Against Cisplatin-Resistant Cancer Cells and Human Mesenchymal Stem Cells,"Gouveia M, Figueira J, Jardim M, Castro R, Tomás H, Rissanen K, Rodrigues J",Molecules,1420-3049,2018,2018-06-17,2018-06-17,23,6,1471,10.3390/molecules23061471,,Swedish NMR Centre (SNC),Collaborative,affd7e31065f4228b72f24b6fcdab747,https://publications.scilifelab.se/publication/affd7e31065f4228b72f24b6fcdab747,https://doi.org/10.3390/molecules23061471,,
Stabilized Cyclic Peptides as Scavengers of Autoantibodies: Neutralization of Anticitrullinated Protein/Peptide Antibodies in Rheumatoid Arthritis,"Gunasekera S, Fernandes-Cerqueira C, Wennmalm S, Wähämaa H, Sommarin Y, Catrina AI, Jakobsson PJ, Göransson U",ACS Chem. Biol.,1554-8937,2018,2018-06-15,2018-04-09,13,6,1525-1535,10.1021/acschembio.8b00118,29630823,"Advanced Light Microscopy (ALM), Bioinformatics Compute and Storage, Swedish NMR Centre (SNC)","Collaborative, Service, Service",6e6e43d94d5e4e528a022554bfa84256,https://publications.scilifelab.se/publication/6e6e43d94d5e4e528a022554bfa84256,https://doi.org/10.1021/acschembio.8b00118,https://www.ncbi.nlm.nih.gov/pubmed/29630823,
Investigating Holocene human population history in North Asia using ancient mitogenomes.,"Kılınç GM, Kashuba N, Yaka R, Sümer AP, Yüncü E, Shergin D, Ivanov GL, Kichigin D, Pestereva K, Volkov D, Mandryka P, Kharinskii A, Tishkin A, Ineshin E, Kovychev E, Stepanov A, Alekseev A, Fedoseeva SA, Somel M, Jakobsson M, Krzewińska M, Storå J, Götherström A",Sci Rep,2045-2322,2018,2018-06-12,2018-06-12,8,1,8969,10.1038/s41598-018-27325-0,29895902,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service, Service",768c0a397b7f434a8c5c02c6d5cfaeb4,https://publications.scilifelab.se/publication/768c0a397b7f434a8c5c02c6d5cfaeb4,https://doi.org/10.1038/s41598-018-27325-0,https://www.ncbi.nlm.nih.gov/pubmed/29895902,
CRISPR–Cas9 genome editing induces a p53-mediated DNA damage response,"Haapaniemi E, Botla S, Persson J, Schmierer B, Taipale J",Nat Med,1078-8956,2018,2018-06-11,2018-06-11,,,,10.1038/s41591-018-0049-z,29892067,"Bioinformatics Compute and Storage, High-throughput Genome Engineering (HTGE), NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure, Protein Science Facility (PSF)","Service, Collaborative, Service, Service, Service, Service",ae5e7844daac458eab752c808de67349,https://publications.scilifelab.se/publication/ae5e7844daac458eab752c808de67349,https://doi.org/10.1038/s41591-018-0049-z,https://www.ncbi.nlm.nih.gov/pubmed/29892067,
High similarity in the microbiota of cold-water sponges of the Genus ,"Cárdenas CA, González-Aravena M, Font A, Hestetun JT, Hajdu E, Trefault N, Malmberg M, Bongcam-Rudloff E",PeerJ,2167-8359,2018,2018-06-07,2018-06-07,6,,e4935,10.7717/peerj.4935,29892508,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service, Service",c60e92e77a004bca91f36cb21ce30539,https://publications.scilifelab.se/publication/c60e92e77a004bca91f36cb21ce30539,https://doi.org/10.7717/peerj.4935,https://www.ncbi.nlm.nih.gov/pubmed/29892508,
Higher Concentrations of BCAAs and 3-HIB Are Associated with Insulin Resistance in the Transition from Gestational Diabetes to Type 2 Diabetes,"Andersson-Hall U, Gustavsson C, Pedersen A, Malmodin D, Joelsson L, Holmäng A",Journal of Diabetes Research,2314-6745,2018,2018-06-05,2018-06-05,2018,,1-12,10.1155/2018/4207067,29967793,Swedish NMR Centre (SNC),Collaborative,26e0992d07b04b03ae6b1f0f90f609e1,https://publications.scilifelab.se/publication/26e0992d07b04b03ae6b1f0f90f609e1,https://doi.org/10.1155/2018/4207067,https://www.ncbi.nlm.nih.gov/pubmed/29967793,
Four evolutionary trajectories underlie genetic intratumoral variation in childhood cancer,"Karlsson J, Valind A, Holmquist Mengelbier L, Bredin S, Cornmark L, Jansson C, Wali A, Staaf J, Viklund B, Øra I, Börjesson A, Backman T, Braekeveldt N, Sandstedt B, Pal N, Isaksson A, Lackner BG, Jonson T, Bexell D, Gisselsson D",Nat Genet,1061-4036,2018,2018-06-04,2018-06-04,50,7,944-950,10.1038/s41588-018-0131-y,29867221,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service, Service",e548b43ad658485b9253ede95fd34e96,https://publications.scilifelab.se/publication/e548b43ad658485b9253ede95fd34e96,https://doi.org/10.1038/s41588-018-0131-y,https://www.ncbi.nlm.nih.gov/pubmed/29867221,
Presence of Aedes and Anopheles mosquito larvae is correlated to bacteria found in domestic water-storage containers,"Nilsson LKJ, Sharma A, Bhatnagar RK, Bertilsson S, Terenius O",FEMS Microbiol. Ecol.,1574-6941,2018,2018-06-01,2018-03-29,94,6,,10.1093/femsec/fiy058,29617987,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service, Service",937bc08ab3ab4db49e117c514bd26f7d,https://publications.scilifelab.se/publication/937bc08ab3ab4db49e117c514bd26f7d,https://doi.org/10.1093/femsec/fiy058,https://www.ncbi.nlm.nih.gov/pubmed/29617987,
Deciphering the genome and secondary metabolome of the plant pathogen Fusarium culmorum,"Schmidt R, Durling MB, de Jager V, Menezes RC, Nordkvist E, Svatoš A, Dubey M, Lauterbach L, Dickschat JS, Karlsson M, Garbeva P",FEMS Microbiol. Ecol.,1574-6941,2018,2018-06-01,2018-04-30,94,6,,10.1093/femsec/fiy078,29718180,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service, Service",a32bd58adce24f79864f0d36307dba83,https://publications.scilifelab.se/publication/a32bd58adce24f79864f0d36307dba83,https://doi.org/10.1093/femsec/fiy078,https://www.ncbi.nlm.nih.gov/pubmed/29718180,
Chemical imaging of aggressive basal cell carcinoma using time-of-flight secondary ion mass spectrometry,"Munem M, Zaar O, Dimovska Nilsson K, Neittaanmäki N, Paoli J, Fletcher JS",Biointerphases,1934-8630,2018,2018-06-00,2018-06-00,13,3,03B402,10.1116/1.5016254,,Gothenburg Imaging Mass Spectrometry,Collaborative,07ff08dc969f489e9541d711919e7291,https://publications.scilifelab.se/publication/07ff08dc969f489e9541d711919e7291,https://doi.org/10.1116/1.5016254,,
Genomewide binding of transcription factor Snail1 in triple-negative breast cancer cells,"Maturi V, Morén A, Enroth S, Heldin CH, Moustakas A",Mol Oncol,1878-0261,2018,2018-06-00,2018-05-21,12,7,1153-1174,10.1002/1878-0261.12317,29729076,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service, Service",112517057913461ea2691f4a8a12a961,https://publications.scilifelab.se/publication/112517057913461ea2691f4a8a12a961,https://doi.org/10.1002/1878-0261.12317,https://www.ncbi.nlm.nih.gov/pubmed/29729076,
"Topology of membrane proteins  —  predictions, limitations and variations","Tsirigos KD, Govindarajan S, Bassot C, Västermark Å, Lamb J, Shu N, Elofsson A",Current Opinion in Structural Biology,0959-440X,2018,2018-06-00,2018-06-00,50,,9-17,10.1016/j.sbi.2017.10.003,29100082,"Bioinformatics Compute and Storage, Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training","Service, Collaborative, Collaborative",2b8c29183a5c48a590784374854ca992,https://publications.scilifelab.se/publication/2b8c29183a5c48a590784374854ca992,https://doi.org/10.1016/j.sbi.2017.10.003,https://www.ncbi.nlm.nih.gov/pubmed/29100082,
Expression of ribosomal and actin network proteins and immunochemotherapy resistance in diffuse large B cell lymphoma patients,"Bram Ednersson S, Stenson M, Stern M, Enblad G, Fagman H, Nilsson-Ehle H, Hasselblom S, Andersson PO",Br J Haematol,0007-1048,2018,2018-06-00,2018-05-16,181,6,770-781,10.1111/bjh.15259,29767447,"Centre for Cellular Imaging, Glycoproteomics","Service, Service",3c8fdf88b6cb4f11a77fcd2899df2341,https://publications.scilifelab.se/publication/3c8fdf88b6cb4f11a77fcd2899df2341,https://doi.org/10.1111/bjh.15259,https://www.ncbi.nlm.nih.gov/pubmed/29767447,
Streptococcus pyogenes Infection and the Human Proteome with a Special Focus on the Immunoglobulin G-cleaving Enzyme IdeS.,"Karlsson CAQ, Järnum S, Winstedt L, Kjellman C, Björck L, Linder A, Malmström JA",Mol. Cell Proteomics,1535-9484,2018,2018-06-00,2018-03-06,17,6,1097-1111,10.1074/mcp.RA117.000525,29511047,Targeted and Structural Proteomics,Technology development,60ae4658dcd344f99401f9aed45709e0,https://publications.scilifelab.se/publication/60ae4658dcd344f99401f9aed45709e0,https://doi.org/10.1074/mcp.RA117.000525,https://www.ncbi.nlm.nih.gov/pubmed/29511047,
Circadian clock components control daily growth activities by modulating cytokinin levels and cell division-associated gene expression in Populus trees,"Edwards KD, Takata N, Johansson M, Jurca M, Novák O, Hényková E, Liverani S, Kozarewa I, Strnad M, Millar AJ, Ljung K, Eriksson ME","Plant, Cell & Environment",0140-7791,2018,2018-06-00,2018-04-15,41,6,1468-1482,10.1111/pce.13185,,Swedish Metabolomics Centre (SMC),Service,6bdff2199f5248a0a01970fdcb3cf1ff,https://publications.scilifelab.se/publication/6bdff2199f5248a0a01970fdcb3cf1ff,https://doi.org/10.1111/pce.13185,,
Liquid Norbornadiene Photoswitches for Solar Energy Storage,"Dreos A, Wang Z, Udmark J, Ström A, Erhart P, Börjesson K, Nielsen MB, Moth-Poulsen K",Adv. Energy Mater.,1614-6832,2018,2018-06-00,2018-03-25,8,18,1703401,10.1002/aenm.201703401,,Swedish NMR Centre (SNC),Service,6f328e0c145a46cf8401e0b7f846cf1c,https://publications.scilifelab.se/publication/6f328e0c145a46cf8401e0b7f846cf1c,https://doi.org/10.1002/aenm.201703401,,
Neuronal Aβ42 is enriched in small vesicles at the presynaptic side of synapses,"Yu Y, Jans DC, Winblad B, Tjernberg LO, Schedin-Weiss S",Life Sci. Alliance,2575-1077,2018,2018-06-00,2018-06-14,1,3,e201800028,10.26508/lsa.201800028,30456353,Advanced Light Microscopy (ALM),Collaborative,85750eaa2e1849098c4b1bba01b09d51,https://publications.scilifelab.se/publication/85750eaa2e1849098c4b1bba01b09d51,https://doi.org/10.26508/lsa.201800028,https://www.ncbi.nlm.nih.gov/pubmed/30456353,
"Design, synthesis and evaluation of potent and selective inhibitors of mono-(ADP-ribosyl)transferases PARP10 and PARP14","Holechek J, Lease R, Thorsell AG, Karlberg T, McCadden C, Grant R, Keen A, Callahan E, Schüler H, Ferraris D",Bioorganic & Medicinal Chemistry Letters,0960-894X,2018,2018-06-00,2018-06-00,28,11,2050-2054,10.1016/j.bmcl.2018.04.056,29748053,"Bioinformatics Compute and Storage, Protein Science Facility (PSF)","Service, Service",95eee749ed234c45ae2243b4caabdb75,https://publications.scilifelab.se/publication/95eee749ed234c45ae2243b4caabdb75,https://doi.org/10.1016/j.bmcl.2018.04.056,https://www.ncbi.nlm.nih.gov/pubmed/29748053,
Assessing Cu impacts on freshwater diatoms: biochemical and metabolomic responses of Tabellaria flocculosa (Roth) Kützing,"Gonçalves S, Kahlert M, Almeida SFP, Figueira E",Science of The Total Environment,0048-9697,2018,2018-06-00,2018-06-00,625,,1234-1246,10.1016/j.scitotenv.2017.12.320,29996420,"Bioinformatics Compute and Storage, Swedish Metabolomics Centre (SMC)","Service, Service",97873065a9314a0891f16f238bc23d46,https://publications.scilifelab.se/publication/97873065a9314a0891f16f238bc23d46,https://doi.org/10.1016/j.scitotenv.2017.12.320,https://www.ncbi.nlm.nih.gov/pubmed/29996420,
Testis transcriptome alterations in zebrafish  (Danio rerio)  with reduced fertility due to developmental exposure to 17α-ethinyl estradiol,"Porseryd T, Reyhanian Caspillo N, Volkova K, Elabbas L, Källman T, Dinnétz P, Olsson PE, Porsch-Hällström I",General and Comparative Endocrinology,0016-6480,2018,2018-06-00,2018-06-00,262,,44-58,10.1016/j.ygcen.2018.03.011,29526718,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training, NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Collaborative, Collaborative, Service, Service",9845c1dd059a4e1b9256e20618d00bbe,https://publications.scilifelab.se/publication/9845c1dd059a4e1b9256e20618d00bbe,https://doi.org/10.1016/j.ygcen.2018.03.011,https://www.ncbi.nlm.nih.gov/pubmed/29526718,
Electrochemistry in and of the Fly Brain,"Majdi S, Larsson A, Hoang Philipsen M, Ewing AG",Electroanalysis,1040-0397,2018,2018-06-00,2018-04-14,30,6,999-1010,10.1002/elan.201700790,,Gothenburg Imaging Mass Spectrometry,Collaborative,9aaefdbde17d42e8892a5f3fd4f45c70,https://publications.scilifelab.se/publication/9aaefdbde17d42e8892a5f3fd4f45c70,https://doi.org/10.1002/elan.201700790,,
Paternally expressed imprinted genes associate with hybridization barriers in Capsella,"Lafon-Placette C, Hatorangan MR, Steige KA, Cornille A, Lascoux M, Slotte T, Köhler C",NPLANTS,2055-0278,2018,2018-06-00,2018-05-28,4,6,352-357,10.1038/s41477-018-0161-6,29808019,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service, Service",9e64fa647d38400ba492319e0a977640,https://publications.scilifelab.se/publication/9e64fa647d38400ba492319e0a977640,https://doi.org/10.1038/s41477-018-0161-6,https://www.ncbi.nlm.nih.gov/pubmed/29808019,
A genome scan for quantitative trait loci affecting average daily gain and Kleiber ratio in Baluchi Sheep.,"Pasandideh M, Rahimi-Mianji G, Gholizadeh M",J. Genet.,0973-7731,2018,2018-06-00,2018-06-23,97,2,493-503,,29932070,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",a29bd4ef267a4b778f2f943952323440,https://publications.scilifelab.se/publication/a29bd4ef267a4b778f2f943952323440,,https://www.ncbi.nlm.nih.gov/pubmed/29932070,
Plant Hormonomics: Multiple Phytohormone Profiling by Targeted Metabolomics,"Šimura J, Antoniadi I, Široká J, Tarkowská D, Strnad M, Ljung K, Novák O",Plant Physiol.,1532-2548,2018,2018-06-00,2018-04-27,177,2,476-489,10.1104/pp.18.00293,,Swedish Metabolomics Centre (SMC),Service,a712e24f08954aeba5fb0176ef569efa,https://publications.scilifelab.se/publication/a712e24f08954aeba5fb0176ef569efa,https://doi.org/10.1104/pp.18.00293,,
A novel ECEL1 mutation expands the phenotype of distal arthrogryposis multiplex congenita type 5D to include pretibial vertical skin creases,"Stattin EL, Johansson J, Gudmundsson S, Ameur A, Lundberg S, Bondeson ML, Wilbe M",Am J Med Genet,1552-4825,2018,2018-06-00,2018-04-16,176,6,1405-1410,10.1002/ajmg.a.38691,29663639,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service, Service",b070a10c20bd41d4b5742788089cb438,https://publications.scilifelab.se/publication/b070a10c20bd41d4b5742788089cb438,https://doi.org/10.1002/ajmg.a.38691,https://www.ncbi.nlm.nih.gov/pubmed/29663639,
Neuronal atlas of the dorsal horn defines its architecture and links sensory input to transcriptional cell types.,"Häring M, Zeisel A, Hochgerner H, Rinwa P, Jakobsson JET, Lönnerberg P, La Manno G, Sharma N, Borgius L, Kiehn O, Lagerström MC, Linnarsson S, Ernfors P",Nat. Neurosci.,1546-1726,2018,2018-06-00,2018-04-23,21,6,869-880,10.1038/s41593-018-0141-1,29686262,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service, Service",b5e4c3ebecf6493fa7dcfa4e9bc61c14,https://publications.scilifelab.se/publication/b5e4c3ebecf6493fa7dcfa4e9bc61c14,https://doi.org/10.1038/s41593-018-0141-1,https://www.ncbi.nlm.nih.gov/pubmed/29686262,
The Properties of Amyloid-β Fibrils Are Determined by their Path of Formation,"Brännström K, Islam T, Gharibyan AL, Iakovleva I, Nilsson L, Lee CC, Sandblad L, Pamrén A, Olofsson A",Journal of Molecular Biology,0022-2836,2018,2018-06-00,2018-06-00,430,13,1940-1949,10.1016/j.jmb.2018.05.001,,Cryo-EM,Service,b9f3b5701562402ebfca223642743843,https://publications.scilifelab.se/publication/b9f3b5701562402ebfca223642743843,https://doi.org/10.1016/j.jmb.2018.05.001,,
Diminished CXCR5 expression in peripheral blood of patients with Sjögren's syndrome may relate to both genotype and salivary gland homing,"Aqrawi LA, Ivanchenko M, Björk A, Ramírez Sepúlveda JI, Imgenberg-Kreuz J, Kvarnström M, Haselmayer P, Jensen JL, Nordmark G, Chemin K, Skarstein K, Wahren-Herlenius M",Clin Exp Immunol,0009-9104,2018,2018-06-00,2018-03-24,192,3,259-270,10.1111/cei.13118,,Clinical Biomarkers,Service,eb23320258a44f5a8dbe8edbd60ff092,https://publications.scilifelab.se/publication/eb23320258a44f5a8dbe8edbd60ff092,https://doi.org/10.1111/cei.13118,,
"Cracking the Sugar Code by Mass Spectrometry : An Invited Perspective in Honor of Dr. Catherine E. Costello, Recipient of the 2017 ASMS Distinguished Contribution Award.","Mirgorodskaya E, Karlsson NG, Sihlbom C, Larson G, Nilsson CL",J. Am. Soc. Mass Spectrom.,1879-1123,2018,2018-06-00,2018-04-11,29,6,1065-1074,10.1007/s13361-018-1912-3,29644549,Glycoproteomics,Collaborative,f10d846c544647a295287cebe262ce20,https://publications.scilifelab.se/publication/f10d846c544647a295287cebe262ce20,https://doi.org/10.1007/s13361-018-1912-3,https://www.ncbi.nlm.nih.gov/pubmed/29644549,
γ-glutamyl transpeptidase deficiency caused by a large homozygous intragenic deletion in GGT1.,"Darin N, Leckström K, Sikora P, Lindgren J, Almén G, Asin-Cayuela J",Eur. J. Hum. Genet.,1476-5438,2018,2018-06-00,2018-02-26,26,6,808-817,10.1038/s41431-018-0122-6,29483667,"Clinical Genomics Gothenburg, Clinical Genomics Stockholm","Collaborative, Service",f6f95459ef4840abb63e336cfd3f033d,https://publications.scilifelab.se/publication/f6f95459ef4840abb63e336cfd3f033d,https://doi.org/10.1038/s41431-018-0122-6,https://www.ncbi.nlm.nih.gov/pubmed/29483667,
Mechanistic study of hydrothermally aged Cu/SSZ-13 catalysts for ammonia-SCR,"Leistner K, Kumar A, Kamasamudram K, Olsson L",Catalysis Today,0920-5861,2018,2018-06-00,2018-06-00,307,,55-64,10.1016/j.cattod.2017.04.015,,"Bioinformatics Compute and Storage, Swedish NMR Centre (SNC)","Service, Service",fe98e8c28af24b3bbb7d810a6aeeed33,https://publications.scilifelab.se/publication/fe98e8c28af24b3bbb7d810a6aeeed33,https://doi.org/10.1016/j.cattod.2017.04.015,,
